#1
double data(8760,10)
0 	 277.640000 	 277.080000 	 1.027330 	 0.110000 	 56.000000 	 0.960000 	 0.000000 	 0.000000 	 1.000000 
3600 	 277.640000 	 277.090000 	 1.027340 	 0.040000 	 32.000000 	 0.960000 	 0.000000 	 0.000000 	 1.000000 
7200 	 277.790000 	 277.260000 	 1.027430 	 0.370000 	 265.000000 	 0.960000 	 0.000000 	 0.000000 	 1.000000 
10800 	 277.870000 	 277.300000 	 1.027740 	 0.130000 	 246.000000 	 0.960000 	 0.000000 	 0.000000 	 1.000000 
14400 	 277.850000 	 277.290000 	 1.028360 	 0.110000 	 285.000000 	 0.960000 	 0.000000 	 0.000000 	 1.000000 
18000 	 277.900000 	 277.420000 	 1.028600 	 0.230000 	 181.000000 	 0.970000 	 0.000000 	 0.000000 	 1.000000 
21600 	 277.760000 	 277.230000 	 1.028770 	 0.370000 	 140.000000 	 0.960000 	 0.000000 	 0.000000 	 1.000000 
25200 	 276.930000 	 276.380000 	 1.028950 	 0.210000 	 177.000000 	 0.960000 	 0.000000 	 0.000000 	 1.000000 
28800 	 276.360000 	 275.950000 	 1.028870 	 0.350000 	 334.000000 	 0.970000 	 0.000000 	 0.000000 	 0.000000 
32400 	 276.980000 	 276.430000 	 1.028760 	 0.460000 	 14.000000 	 0.960000 	 8.055546 	 41.439879 	 1.000000 
36000 	 277.250000 	 276.790000 	 1.028290 	 0.570000 	 48.000000 	 0.970000 	 0.000000 	 63.474859 	 1.000000 
39600 	 277.650000 	 277.030000 	 1.028060 	 0.890000 	 36.000000 	 0.960000 	 24.449219 	 117.287360 	 1.000000 
43200 	 277.800000 	 277.140000 	 1.027210 	 1.060000 	 31.000000 	 0.950000 	 0.000000 	 109.530221 	 1.000000 
46800 	 278.220000 	 277.310000 	 1.026040 	 1.320000 	 49.000000 	 0.940000 	 0.000000 	 109.288257 	 1.000000 
50400 	 278.530000 	 277.380000 	 1.025050 	 1.380000 	 37.000000 	 0.920000 	 44.426454 	 131.289034 	 1.000000 
54000 	 278.450000 	 277.340000 	 1.024590 	 1.340000 	 21.000000 	 0.930000 	 42.182447 	 100.444995 	 1.000000 
57600 	 278.130000 	 276.910000 	 1.024400 	 1.300000 	 28.000000 	 0.920000 	 6.858725 	 38.846097 	 1.000000 
61200 	 277.920000 	 276.750000 	 1.023880 	 1.170000 	 42.000000 	 0.920000 	 0.000000 	 38.846097 	 0.000000 
64800 	 277.760000 	 276.640000 	 1.023280 	 1.820000 	 55.000000 	 0.920000 	 0.000000 	 0.000000 	 1.000000 
68400 	 277.670000 	 276.480000 	 1.022390 	 1.200000 	 47.000000 	 0.920000 	 0.000000 	 0.000000 	 1.000000 
72000 	 277.790000 	 276.480000 	 1.021850 	 1.220000 	 59.000000 	 0.910000 	 0.000000 	 0.000000 	 1.000000 
75600 	 277.690000 	 276.430000 	 1.021280 	 1.090000 	 31.000000 	 0.920000 	 0.000000 	 0.000000 	 1.000000 
79200 	 277.590000 	 276.440000 	 1.020940 	 0.710000 	 9.000000 	 0.920000 	 0.000000 	 0.000000 	 1.000000 
82800 	 277.470000 	 276.310000 	 1.020780 	 0.470000 	 329.000000 	 0.920000 	 0.000000 	 0.000000 	 1.000000 
86400 	 277.390000 	 276.330000 	 1.020490 	 0.420000 	 315.000000 	 0.930000 	 0.000000 	 0.000000 	 1.000000 
90000 	 277.330000 	 276.310000 	 1.019520 	 0.510000 	 95.000000 	 0.930000 	 0.000000 	 0.000000 	 1.000000 
93600 	 277.280000 	 276.260000 	 1.018790 	 0.550000 	 32.000000 	 0.930000 	 0.000000 	 0.000000 	 1.000000 
97200 	 277.210000 	 276.170000 	 1.018020 	 0.580000 	 66.000000 	 0.930000 	 0.000000 	 0.000000 	 1.000000 
100800 	 277.210000 	 276.160000 	 1.017880 	 0.490000 	 326.000000 	 0.930000 	 0.000000 	 0.000000 	 1.000000 
104400 	 277.230000 	 276.190000 	 1.017620 	 0.430000 	 282.000000 	 0.930000 	 0.000000 	 0.000000 	 1.000000 
108000 	 277.190000 	 276.130000 	 1.017310 	 0.080000 	 5.000000 	 0.930000 	 0.000000 	 0.000000 	 1.000000 
111600 	 277.130000 	 276.310000 	 1.016970 	 0.270000 	 54.000000 	 0.940000 	 0.000000 	 0.000000 	 1.000000 
115200 	 277.010000 	 276.230000 	 1.016010 	 0.630000 	 56.000000 	 0.950000 	 0.000000 	 0.000000 	 0.000000 
118800 	 277.060000 	 276.270000 	 1.015800 	 0.450000 	 36.000000 	 0.950000 	 8.071593 	 41.520722 	 1.000000 
122400 	 277.300000 	 276.530000 	 1.015510 	 0.160000 	 3.000000 	 0.950000 	 29.215087 	 93.591091 	 1.000000 
126000 	 277.570000 	 276.710000 	 1.015090 	 0.550000 	 21.000000 	 0.940000 	 51.121281 	 136.256696 	 1.000000 
129600 	 278.110000 	 277.120000 	 1.014380 	 0.730000 	 3.000000 	 0.930000 	 54.351575 	 154.017268 	 1.000000 
133200 	 278.310000 	 277.160000 	 1.014090 	 0.840000 	 307.000000 	 0.920000 	 27.144122 	 135.080600 	 1.000000 
136800 	 278.360000 	 277.390000 	 1.014320 	 1.250000 	 272.000000 	 0.930000 	 24.440510 	 117.309309 	 1.000000 
140400 	 278.470000 	 277.590000 	 1.014100 	 1.190000 	 184.000000 	 0.940000 	 18.878145 	 84.433133 	 1.000000 
144000 	 278.640000 	 277.670000 	 1.014560 	 1.510000 	 214.000000 	 0.930000 	 3.920253 	 34.027124 	 1.000000 
147600 	 278.700000 	 277.380000 	 1.015000 	 2.080000 	 252.000000 	 0.910000 	 0.000000 	 34.027124 	 0.000000 
151200 	 278.320000 	 277.180000 	 1.015100 	 1.870000 	 223.000000 	 0.920000 	 0.000000 	 0.000000 	 1.000000 
154800 	 278.190000 	 276.960000 	 1.015160 	 1.390000 	 207.000000 	 0.920000 	 0.000000 	 0.000000 	 1.000000 
158400 	 278.180000 	 277.160000 	 1.015040 	 0.890000 	 212.000000 	 0.930000 	 0.000000 	 0.000000 	 1.000000 
